cluster_uid,target,sources,n_source,silhouette_score,sil_gene_scores,sil_score_optimal,note,cluster_note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard
5674604ef20a,MT-ND3,ZBTB40;PPP5C;ACAA1;MLX,4,0.0681,0.10889;0.08658;0.04694;0.02999,False,c1,hc-inco-t-0.8926-nc-48,0.41667,0.38889,0.41667,0.82333,0.17953,1.22015,0.29994,0.72408,0.31427,0.0,0.0,0.0
beab85468162,MT-ND3,ZFP2;FIP1L1;GTF3A,3,0.06139,0.13573;0.04442;0.00401,False,c1,hc-inco-t-0.8926-nc-48,0.44444,0.33333,0.44444,0.61067,0.0,1.37805,0.47373,1.06138,0.45911,0.0,0.0,0.0
8cc0d4923660,MT-ND3,ZNF76;SETBP1;ZSCAN12;ZNF675;ZNF432;RBAK,6,0.01826,0.06983;0.04392;0.01865;0.01199;-0.00372;-0.03109,False,c1,hc-inco-t-0.8926-nc-48,0.44444,0.37222,0.42222,1.27815,0.45878,0.98142,0.65792,1.55025,0.62291,0.0,0.0,0.0
425ee606b4ed,MT-ND3,RFX5;ZSCAN32;ZNF394,3,0.03054,0.06829;0.02995;-0.00662,False,c1,hc-inco-t-0.8926-nc-48,0.61111,0.55556,0.61111,2.91196,2.27953,3.02631,0.82848,1.95383,0.80645,0.0,0.0,0.0
fc20ecbc6954,MT-ND3,TAF7;ZNF329,2,0.06662,0.07593;0.05732,False,c1,hc-inco-t-0.8926-nc-48,0.33333,0.33333,0.5,0.0,0.0,0.79155,0.39426,1.05449,0.38645,0.0,0.0,0.0
bab33bd80392,MT-ND3,ZNF44;ARNT2,2,0.01484,0.04735;-0.01768,False,c1,hc-inco-t-0.8926-nc-48,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.49279,1.24898,0.50084,0.0,0.0,0.0
7372b71a28f6,MT-ND3,ZNF544;ZSCAN5B;PBX1;BRF1;ZNF266,5,0.01134,0.08021;0.03700;0.01847;-0.02482;-0.05415,False,c1,hc-inco-t-0.8926-nc-48,0.34167,0.33667,0.35833,0.28462,0.28826,0.3239,0.58688,1.41208,0.57429,0.0,0.0,0.0
3ffdf64e59c1,MT-ND3,ZNF138;PDS5A,2,0.08305,0.11236;0.05374,False,c1,hc-inco-t-0.8926-nc-48,0.5,0.33333,0.5,1.53664,0.0,0.64783,0.32936,0.65078,0.35537,0.0,0.0,0.0
ce9e88e77602,MT-ND3,ZSCAN5A;ZFP90;PKNOX1,3,0.00814,0.01999;0.00230;0.00212,False,c1,hc-inco-t-0.8926-nc-48,0.38889,0.33333,0.38889,0.32875,0.0,0.28806,0.79143,1.88213,0.74979,0.0,0.0,0.0
525210b0a8e7,MT-ND3,EBF1;NFYA,2,0.1245,0.14830;0.10069,False,c1,hc-inco-t-0.8926-nc-48,0.5,0.5,0.5,1.1955,12.06158,1.18546,0.73344,1.80961,0.72376,0.0,0.0,0.0
713175d71a65,MT-ND3,PBX4;KLF8;ZNF227,3,0.06754,0.11386;0.07383;0.01492,False,c1,hc-inco-t-0.8926-nc-48,0.44444,0.33333,0.44444,0.60839,0.0,0.89209,0.65311,1.58173,0.64325,0.0,0.0,0.0
89eff228e75f,MT-ND3,ZNF701;ZNF565,2,0.09852,0.12422;0.07283,False,c1,hc-inco-t-0.8926-nc-48,0.33333,0.5,0.33333,0.0,2.75847,0.0,0.99564,2.42105,0.98194,0.0,0.0,0.0
3cdf56ac888d,MT-ND3,CPSF4;TFCP2,2,0.13317,0.13471;0.13164,True,c1,hc-inco-t-0.8926-nc-48,0.5,0.33333,0.5,14.61801,0.0,2.31682,0.59126,1.54009,0.53432,0.0,0.0,0.0
7e1b49fb801a,MT-ND3,ZNF641;TIGD7;DUSP22,3,0.03381,0.04607;0.04578;0.00959,False,c1,hc-inco-t-0.8926-nc-48,0.38889,0.33333,0.38889,0.2173,0.0,0.27271,0.29478,0.58653,0.35058,0.0,0.0,0.0
6c87dc10959f,MT-ND3,ZNF773;ZGPAT,2,0.10023,0.10152;0.09894,False,c1,hc-inco-t-0.8926-nc-48,0.33333,0.5,0.33333,0.0,1.35185,0.0,0.83249,2.0183,0.73481,0.0,0.0,0.0
73c8f43b849b,MT-ND3,ZNF23;ZNF93;ZDHHC15,3,0.03168,0.03760;0.03729;0.02016,False,c1,hc-inco-t-0.8926-nc-48,0.33333,0.38889,0.33333,0.0,0.83032,0.0,0.45083,1.10084,0.46967,0.0,0.0,0.0
5b933f6498f3,MT-ND3,YY1;ZNF569;ZNF182;NONO,4,0.03254,0.04624;0.03419;0.02915;0.02060,False,c1,hc-inco-t-0.8926-nc-48,0.44444,0.41667,0.47222,10.01186,7.59247,11.09056,0.5169,1.44708,0.48481,0.0,0.0,0.0
4365667864d2,MT-ND3,MSANTD3;RNF114;ARNTL;GMEB2,4,0.05382,0.10025;0.06065;0.03078;0.02360,False,c1,hc-inco-t-0.8926-nc-48,0.19444,0.36111,0.19444,0.30612,0.21978,0.82913,0.14578,0.23011,0.18739,0.0,0.0,0.0
952cff80e3be,MT-ND3,POLE3;HNRNPC;ZNF75D,3,0.04992,0.10913;0.06802;-0.02740,False,c1,hc-inco-t-0.8926-nc-48,0.16667,0.44444,0.38889,6.22433,0.76814,3.37103,0.37886,1.2319,0.32225,0.0,0.0,0.0
a2aad55d30ef,MT-ND3,ZNF454;CDC5L,2,0.0489,0.09112;0.00667,False,c1,hc-inco-t-0.8926-nc-48,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.46902,1.17432,0.48531,0.0,0.0,0.0
2b0e604dfd8b,MT-ND3,STAT5B;ZNF671;PHF20,3,0.02455,0.07196;0.01426;-0.01258,False,c1,hc-inco-t-0.8926-nc-48,0.38889,0.38889,0.38889,0.97274,3.81205,1.35367,0.50698,1.23332,0.50646,0.0,0.0,0.0
7507bd01c281,MT-ND3,GATAD1;PRNP,2,0.09895,0.10329;0.09461,False,c1,hc-inco-t-0.8926-nc-48,0.5,0.33333,0.5,0.01517,0.0,0.35573,0.18991,0.65018,0.18243,0.0,0.0,0.0
ddce9c68551c,MT-ND3,HMG20A;ZNF558,2,0.0334,0.05094;0.01587,False,c1,hc-inco-t-0.8926-nc-48,0.5,0.33333,0.5,0.5716,0.0,1.38747,0.71101,1.2861,0.70299,0.0,0.0,0.0
e7bc50faa491,MT-ND3,ZNF841;ZNF592;ZNF700,3,0.0193,0.05740;0.01805;-0.01755,False,c1,hc-inco-t-0.8926-nc-48,0.11111,0.33333,0.11111,0.0,0.0,0.0,0.84403,1.93305,0.80029,0.0,0.0,0.0
85c99d89e5b5,MT-ND3,ZNF33B;ZNF317,2,0.00592,0.01850;-0.00665,False,c1,hc-inco-t-0.8926-nc-48,0.5,0.5,0.5,1.62303,2.44525,3.7776,0.88069,1.97317,0.8416,0.0,0.0,0.0
c4aaacab0bf6,MT-ND3,MRPS25;ZFP28,2,0.01182,0.01642;0.00722,False,c1,hc-inco-t-0.8926-nc-48,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.09442,0.2101,0.19801,0.0,0.0,0.0
1447a76f227c,MT-ND3,ZNF134;KAT7;MBD1,3,0.03279,0.05916;0.02121;0.01801,False,c1,hc-inco-t-0.8926-nc-48,0.38889,0.38889,0.38889,15.0557,1.73098,4.47188,0.45432,1.33907,0.4042,0.0,0.0,0.0
d987ae18c923,MT-ND3,RUFY3;POLR3A,2,0.06,0.06812;0.05188,False,c1,hc-inco-t-0.8926-nc-48,0.5,0.33333,0.5,0.60608,0.0,2.82637,0.22263,0.56298,0.25187,0.0,0.0,0.0
38d4b6d03cbc,MT-ND3,ZNF706;ZNF821;MYEF2,3,0.03869,0.08972;0.01775;0.00860,False,c1,hc-inco-t-0.8926-nc-48,0.38889,0.30556,0.38889,0.47858,0.0,0.96298,0.44575,0.86439,0.46316,0.0,0.0,0.0
e60fff8dd561,MT-ND3,LUZP1;ZNF335;ZNF275;NCOA1,4,0.00358,0.04376;0.00130;-0.01178;-0.01898,False,c1,hc-inco-t-0.8926-nc-48,0.5,0.38889,0.5,2.1133,0.79329,3.05301,0.33363,0.88631,0.32524,0.0,0.0,0.0
b5e78a4a4596,MT-ND3,KDM2A;CEBPG;ZNF333,3,0.01002,0.02193;0.01843;-0.01029,False,c1,hc-inco-t-0.8926-nc-48,0.44444,0.38889,0.44444,7.32613,0.1454,1.11085,0.49547,1.42008,0.4473,0.0,0.0,0.0
5e1601423d0e,MT-ND3,ZNF559;ZNF410;SCMH1;NF1;ZNF222;PRDM4;MIEF1;ZCCHC14;ZNF334;ZNF350,10,0.06654,0.10434;0.08311;0.08110;0.07500;0.07331;0.06608;0.05702;0.05235;0.04075;0.03239,False,c1,hc-inco-t-0.8926-nc-48,0.38333,0.36481,0.38704,0.48946,0.62924,0.68848,0.54222,1.25121,0.51336,0.0,0.0,0.0
513a5b315b9d,MT-ND3,ZNF233;ZNF532;ZNF131;DDX20,4,0.00089,0.04583;0.04192;0.01204;-0.09624,False,c1,hc-inco-t-0.8926-nc-48,0.33333,0.33333,0.47222,0.35286,0.0,1.35467,0.57715,1.39139,0.53844,0.0,0.0,0.0
fbeaf576351e,MT-ND3,LARP1;TFDP2;ZNF512,3,0.02569,0.11801;0.01676;-0.05771,False,c1,hc-inco-t-0.8926-nc-48,0.5,0.5,0.5,20.75094,3.28118,20.40261,0.39163,1.06221,0.3377,0.0,0.0,0.0
c3e98e996821,MT-ND3,ZFP69;MECP2;ZNF331,3,0.09128,0.10844;0.10268;0.06272,False,c1,hc-inco-t-0.8926-nc-48,0.16667,0.5,0.44444,0.19512,1.42249,1.40177,0.51104,1.33541,0.47123,0.0,0.0,0.0
7de80e19b7f8,MT-ND3,PRDM10;SMARCC2;ZNF433;POU6F1;NUP133;CREBL2,6,0.00195,0.03408;0.02497;0.01847;0.01280;-0.02015;-0.05847,False,c1,hc-inco-t-0.8926-nc-48,0.36667,0.37222,0.38333,1.41448,0.27125,2.82768,0.47732,1.29581,0.44542,0.0,0.0,0.0
93219b8da738,MT-ND3,ZNF16;ZNF510,2,0.01251,0.04097;-0.01595,False,c1,hc-inco-t-0.8926-nc-48,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.61564,1.42214,0.58067,0.0,0.0,0.0
c80b3b18fc63,MT-ND3,METTL3;HMGB3;ZNF180;CUX1,4,0.10287,0.17312;0.14190;0.09874;-0.00227,False,c1,hc-inco-t-0.8926-nc-48,0.41667,0.38889,0.44444,8.43352,0.58924,5.45668,0.41509,1.01163,0.41317,0.0,0.0,0.0
3177dc2b9b0d,MT-ND3,ZNF200;ZNF585A;GTF2I,3,0.1146,0.17382;0.11637;0.05360,False,c1,hc-inco-t-0.8926-nc-48,0.38889,0.38889,0.44444,0.63197,0.73721,1.38921,0.42431,0.81213,0.46996,0.0,0.0,0.0
22a16db6bf62,MT-ND4,WDR83;THAP11,2,0.00101,0.01452;-0.01250,False,c1,hc-inco-t-0.8624-nc-28,0.33333,0.33333,0.5,0.0,0.0,2.77462,0.27389,0.40423,0.35651,0.0,0.0,0.0
c6428cabd841,MT-ND4,POLD2;MAGOH,2,0.07824,0.13460;0.02187,False,c1,hc-inco-t-0.8624-nc-28,0.5,0.5,0.5,0.20318,1.02026,7.29665,0.45441,1.65719,0.31432,0.0,0.0,0.0
11cb8afbe0f7,MT-ND4,CREB3;UBXN1;STUB1;AKR1A1;ECSIT;NMRAL1;C19orf25;SPAG7;RFC2;PRDX5;DRAP1;TPI1;PSMC2;ZCCHC17;NR1H2;UQCRB;PSMA6;ZNF622;CSNK2B,19,0.15315,0.27060;0.26361;0.25597;0.20738;0.20509;0.18698;0.17491;0.16593;0.15106;0.14440;0.12884;0.12773;0.11871;0.11427;0.11275;0.11187;0.10371;0.05426;0.01187,True,c1,hc-inco-t-0.8624-nc-28,0.4883,0.44834,0.50195,5.21021,4.87592,8.38976,0.35483,0.93667,0.33449,0.0,0.0,0.0
e6da95fa774a,MT-ND4,EXOSC3;GRHPR;SMUG1,3,0.01572,0.09107;0.01944;-0.06336,False,c1,hc-inco-t-0.8624-nc-28,0.44444,0.44444,0.44444,1.46513,1.06496,1.76517,0.38994,1.44952,0.27768,0.0,0.0,0.0
d4921e734121,MT-ND4,SPATS2;TERF2,2,0.0659,0.09214;0.03967,False,c1,hc-inco-t-0.8624-nc-28,0.5,0.33333,0.5,5.30607,0.0,9.02732,0.16078,0.43044,0.1939,0.0,0.0,0.0
5f8d5436ceeb,MT-ND4,ZNF554;MRPL2,2,0.01636,0.05581;-0.02310,False,c1,hc-inco-t-0.8624-nc-28,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.22897,0.47054,0.25309,0.0,0.0,0.0
a897c6f8e0fc,MT-ND4,GTF2B;YWHAE;SOD1,3,0.10095,0.13555;0.10964;0.05767,False,c1,hc-inco-t-0.8624-nc-28,0.83333,0.66667,0.66667,12.66492,8.43751,12.27951,0.27521,1.12316,0.21902,0.0,0.0,0.0
d457e8a8411b,MT-ND4,GTF2A2;SNAPC5;NELFB,3,0.09878,0.10646;0.09624;0.09365,False,c1,hc-inco-t-0.8624-nc-28,0.44444,0.66667,0.5,0.8268,40.90916,2.14187,0.49285,1.82536,0.40915,0.0,0.0,0.0
76613795d90e,MT-ND4L,DUSP26;WDR83,2,0.07156,0.11494;0.02817,False,c1,hc-inco-t-0.9475-nc-17,0.5,0.33333,0.5,0.33019,0.0,0.34458,0.28537,0.57222,0.31571,0.0,0.0,0.0
363b8d605a5b,MT-ND4L,DRAP1;TIMM44,2,0.02248,0.03514;0.00983,False,c1,hc-inco-t-0.9475-nc-17,0.5,0.5,0.5,0.9616,0.54117,1.89796,0.20706,0.4966,0.22629,0.0,0.0,0.0
a047486f5127,MT-ND4L,BRF1;CTBP1;ZCCHC17;MESP1,4,0.09629,0.18960;0.09522;0.06295;0.03739,False,c1,hc-inco-t-0.9475-nc-17,0.41667,0.41667,0.44444,3.55125,0.38801,3.0573,0.28457,0.89226,0.26311,0.0,0.0,0.0
17d93d57c87a,MT-ND4L,SCAND1;ATF5,2,0.00957,0.01330;0.00583,False,c1,hc-inco-t-0.9475-nc-17,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.29356,0.41046,0.37832,0.0,0.0,0.0
5e7f58f577aa,MT-ND4L,C19orf25;SPAG7;RBM42;PQBP1;PRDX5;CSNK2B;MRPL2;ECSIT;ASPSCR1;USF1;UBXN1;TCEAL2;PSMD12;TCEAL6;CPTP,15,0.1537,0.29058;0.28594;0.21493;0.21254;0.19357;0.18811;0.17834;0.17125;0.13370;0.11199;0.08520;0.07797;0.07715;0.04436;0.03986,True,c1,hc-inco-t-0.9475-nc-17,0.44286,0.41349,0.40794,2.81326,2.14108,3.89488,0.3464,0.75849,0.35751,0.0,0.0,0.0
b9ac093f6b3e,MT-ND4L,GRHPR;SNAPC5,2,0.02251,0.03319;0.01183,False,c1,hc-inco-t-0.9475-nc-17,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.18827,0.45771,0.21034,0.0,0.0,0.0
88f58fa2b345,MT-ND4L,TBPL1;CPSF4;ZNF688;GPANK1,4,0.04126,0.06670;0.05714;0.04653;-0.00534,False,c1,hc-inco-t-0.9475-nc-17,0.58333,0.33333,0.58333,4.98706,0.0,5.21961,0.55543,0.98391,0.52648,0.0,0.0,0.0
6676fa183b32,MT-ND4L,ZNF580;YWHAE,2,0.05318,0.08658;0.01979,False,c1,hc-inco-t-0.9475-nc-17,0.33333,0.33333,0.5,0.0,0.0,0.22621,0.26834,0.91389,0.22733,0.0,0.0,0.0
6df96bfdc044,MT-ND4L,NUCB1;NFYC;PKM,3,0.01076,0.02258;0.00845;0.00124,False,c1,hc-inco-t-0.9475-nc-17,0.5,0.5,0.5,3.46618,3.53972,4.61388,0.34662,0.8796,0.33096,0.0,0.0,0.0
9ddd18b5007b,MT-ND4L,ANXA11;ZNF511,2,0.09102,0.11710;0.06494,False,c1,hc-inco-t-0.9475-nc-17,0.33333,0.33333,0.5,0.0,0.0,0.67607,0.29564,0.66597,0.28713,0.0,0.0,0.0
355e2befb150,MT-ND5,WDR83;POU6F1,2,0.03404,0.03421;0.03387,False,c1,hc-inco-t-0.9196-nc-15,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.23557,0.52345,0.28363,0.0,0.0,0.0
37d2aa4c9daf,MT-ND5,KIF22;CSNK2B,2,0.01513,0.01715;0.01311,False,c1,hc-inco-t-0.9196-nc-15,0.5,0.5,0.5,7.44324,9.60895,12.65447,0.31977,0.86247,0.30578,0.0,0.0,0.0
3b9fe1c6fd2a,MT-ND5,GOT1;CYCS,2,0.12208,0.13736;0.10679,False,c1,hc-inco-t-0.9196-nc-15,0.5,1.0,0.5,2.14963,19.01298,5.66228,0.20943,0.6507,0.21381,0.0,0.0,0.0
984b8711189c,MT-ND5,GRHPR;TBPL1,2,0.12764,0.15262;0.10267,False,c1,hc-inco-t-0.9196-nc-15,0.5,0.5,0.5,1.68379,0.91479,2.89303,0.25072,0.57228,0.26161,0.0,0.0,0.0
e841a73c4092,MT-ND5,SNRPB2;GTF3A,2,0.20619,0.26570;0.14668,True,c1,hc-inco-t-0.9196-nc-15,0.33333,0.5,0.5,0.0,4.50363,1.80502,0.41718,1.16556,0.37773,0.0,0.0,0.0
72ef2a344774,MT-ND5,NME1;RBM42;SPAG7;PRDX5;C19orf25;MRPL2;BAD;DRAP1;ASPSCR1;DNTTIP1;TCEAL6;ECSIT;ZCCHC17;SUCLG1;MAGEF1;UBXN1;NR1H2;TCEAL2;SCAND1;ZNF511;NRL;CPTP;NMRAL1;ZNF544;ZDHHC24;GTF2B;TAF9,27,0.14686,0.29681;0.28520;0.27734;0.25527;0.23775;0.20663;0.20646;0.19792;0.19651;0.18849;0.18174;0.16103;0.15991;0.12958;0.11412;0.10598;0.10566;0.09695;0.09027;0.08251;0.08145;0.07938;0.05486;0.05231;0.05201;0.03784;0.03115,False,c1,hc-inco-t-0.9196-nc-15,0.43756,0.38865,0.42118,1.65258,2.24434,2.14691,0.35461,0.76945,0.36351,0.0,0.0,0.0
7d697983f1d6,MT-ND5,PSMA6;CXXC5;ZNF487,3,0.0473,0.07096;0.04249;0.02845,False,c1,hc-inco-t-0.9196-nc-15,0.33333,0.38889,0.38889,0.0,0.42562,0.18995,0.37466,1.01929,0.35575,0.0,0.0,0.0
f881fa426e1d,MT-ND5,SOD1;PQBP1,2,0.09349,0.09520;0.09178,False,c1,hc-inco-t-0.9196-nc-15,0.5,0.5,0.5,0.57608,2.00546,4.03038,0.32877,1.38608,0.22307,0.0,0.0,0.0
9e9fb056fce3,MT-ND5,ZNF408;RFC2,2,0.09464,0.10168;0.08759,False,c1,hc-inco-t-0.9196-nc-15,0.5,0.33333,0.5,1.43084,0.0,1.92013,0.40778,0.82919,0.39149,0.0,0.0,0.0
0cff3f1f38bd,MT-ND5,TIMM44;FAAP24;HEY1,3,0.06063,0.10357;0.04515;0.03318,False,c1,hc-inco-t-0.9196-nc-15,0.44444,0.38889,0.5,0.89753,0.10527,0.76515,0.18247,0.39286,0.23911,0.0,0.0,0.0
6f39f5f4a843,MT-ND5,DUSP26;AKR1A1,2,0.052,0.08224;0.02177,False,c1,hc-inco-t-0.9196-nc-15,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.31289,1.21633,0.21776,0.0,0.0,0.0
7d6dd54e1322,MT-ND6,RPL6;ZNF675,2,0.10912,0.12285;0.09540,False,c1,hc-inco-t-0.8831-nc-38,0.5,0.33333,0.5,1.30058,0.0,1.11566,0.35791,1.01769,0.34904,0.0,0.0,0.0
a4bd8c2f44ac,MT-ND6,RBM42;RAB2A;TIGD3;CXXC5,4,0.02774,0.06663;0.04208;0.00418;-0.00193,False,c1,hc-inco-t-0.8831-nc-38,0.38889,0.36111,0.38889,4.34518,0.04583,0.80565,0.46275,0.86797,0.46064,0.0,0.0,0.0
dde072bf9bdc,MT-ND6,ZNF254;ZNF20,2,0.06901,0.10144;0.03658,False,c1,hc-inco-t-0.8831-nc-38,0.33333,0.5,0.5,0.0,3.28977,1.69021,0.94242,2.28248,0.89871,0.0,0.0,0.0
bf5448fe9036,MT-ND6,DRAP1;PRDX5;STAT4,3,0.02652,0.05965;0.03214;-0.01224,False,c1,hc-inco-t-0.8831-nc-38,0.44444,0.38889,0.44444,0.5721,1.53303,1.69781,0.36649,1.11086,0.33001,0.0,0.0,0.0
776886d642f1,MT-ND6,RPL35;PHTF1,2,0.0147,0.03138;-0.00197,False,c1,hc-inco-t-0.8831-nc-38,0.5,0.5,0.5,0.72104,0.27385,1.0,0.17437,0.44333,0.18584,0.0,0.0,0.0
db1e95529643,MT-ND6,CUX1;TCEAL2,2,0.03807,0.06299;0.01315,False,c1,hc-inco-t-0.8831-nc-38,0.5,0.33333,0.5,1.36996,0.0,0.64631,0.39365,0.71357,0.43817,0.0,0.0,0.0
76648af190f7,MT-ND6,KIF22;NR1D2,2,0.0332,0.04786;0.01853,False,c1,hc-inco-t-0.8831-nc-38,0.5,0.33333,0.33333,0.39664,0.0,0.0,0.31253,0.69733,0.33681,0.0,0.0,0.0
7173bfdab231,MT-ND6,ZNF517;ZNF584,2,0.06972,0.08155;0.05790,False,c1,hc-inco-t-0.8831-nc-38,0.5,0.5,0.5,6.44785,2.00826,6.15948,0.94047,2.23354,0.92744,0.0,0.0,0.0
d13b75b00530,MT-ND6,MRPL2;AKR1A1;RFXANK,3,0.02491,0.04266;0.03000;0.00207,False,c1,hc-inco-t-0.8831-nc-38,0.44444,0.44444,0.5,1.14911,0.21985,1.89804,0.15881,0.43061,0.1895,0.0,0.0,0.0
f83b195c9b5e,MT-ND6,ASPSCR1;SRP9;ZFP90,3,0.00559,0.01667;0.01549;-0.01538,False,c1,hc-inco-t-0.8831-nc-38,0.38889,0.33333,0.44444,0.55319,0.0,1.36877,0.29858,0.73429,0.31453,0.0,0.0,0.0
3ede1bee9394,MT-ND6,ZNF222;RFC2,2,0.18472,0.18786;0.18159,True,c1,hc-inco-t-0.8831-nc-38,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.34823,0.85773,0.33584,0.0,0.0,0.0
0e65d77dc0c5,MT-ND6,ZNF697;ATF5,2,0.11194,0.11931;0.10457,False,c1,hc-inco-t-0.8831-nc-38,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.53178,1.31542,0.49904,0.0,0.0,0.0
bcd12c641e0e,MT-ND6,TBPL1;DR1,2,0.09477,0.11553;0.07401,False,c1,hc-inco-t-0.8831-nc-38,0.5,1.0,0.5,3.46933,33.53013,1.94495,0.46107,1.73667,0.45003,0.0,0.0,0.0
8fe2e28940dc,MT-ND6,ZNF138;ZNF821;CHURC1,3,0.05932,0.09703;0.06511;0.01581,False,c1,hc-inco-t-0.8831-nc-38,0.33333,0.25,0.33333,0.0,0.0,0.0,0.76161,1.59366,0.73391,0.0,0.0,0.0
a6dd2ff519cb,MT-ND6,ZCCHC17;SCAND1;HLF;NRL;ZNF408;YEATS4;NME1;NCBP2;ZSCAN5A;SPAG7;SNRPB2;DNTTIP1;BAD;CREB3;CPTP;HEY1;MSANTD3,17,0.08858,0.18136;0.13496;0.11567;0.11002;0.09982;0.09941;0.09796;0.09678;0.09668;0.09581;0.09045;0.06664;0.06508;0.04625;0.04400;0.04123;0.02372,False,c1,hc-inco-t-0.8831-nc-38,0.43382,0.40012,0.43505,3.74432,2.24436,2.07992,0.3755,0.82802,0.37948,0.0,0.0,0.0
c3b503ca157f,MT-ND6,AGGF1;C19orf25,2,0.04856,0.08802;0.00909,False,c1,hc-inco-t-0.8831-nc-38,0.5,0.33333,0.5,0.57338,0.0,0.59668,0.68175,0.57108,0.69296,0.0,0.0,0.0
05669e940096,MT-ND6,ZNF554;POLE3;ZNF25,3,0.0508,0.09863;0.02903;0.02474,False,c1,hc-inco-t-0.8831-nc-38,0.33333,0.38889,0.38889,0.0,0.93762,0.84131,0.57988,1.26849,0.57408,0.0,0.0,0.0
e892c3895ad1,MT-ND6,ZNF23;ZNF519,2,0.17829,0.19031;0.16627,False,c1,hc-inco-t-0.8831-nc-38,0.25,0.5,0.25,0.0,2.84281,0.0,0.95422,2.30399,0.94667,0.0,0.0,0.0
cc0b2a18e5a2,MT-ND6,HMGB3;ATF4,2,0.01835,0.02824;0.00846,False,c1,hc-inco-t-0.8831-nc-38,0.5,0.33333,0.5,2.1888,0.0,5.14246,0.31366,1.01397,0.28007,0.0,0.0,0.0
a8f19d9294ef,MT-ND6,ZNF530;NMRAL1,2,0.01551,0.01776;0.01325,False,c1,hc-inco-t-0.8831-nc-38,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.35301,0.65297,0.43862,0.0,0.0,0.0
d56fa69da303,MT-ND6,ZNF414;STUB1;ID2,3,0.07842,0.19726;0.03145;0.00656,False,c1,hc-inco-t-0.8831-nc-38,0.5,0.38889,0.5,4.02417,2.79842,3.35234,0.26405,0.80829,0.23834,0.0,0.0,0.0
00b6e0efa411,MT-ND6,ZDHHC15;ZNF613;TRIM69;DBP;GRHPR,5,0.011,0.06485;0.02215;-0.00044;-0.01202;-0.01954,False,c1,hc-inco-t-0.8831-nc-38,0.35833,0.35,0.38333,0.31261,0.05776,0.35273,0.33426,0.83212,0.34088,0.0,0.0,0.0
6e069c5353de,MT-ND6,ZNF16;ZNF582,2,0.1053,0.15371;0.05689,False,c1,hc-inco-t-0.8831-nc-38,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.64317,1.47662,0.61875,0.0,0.0,0.0
33699cb17b81,MT-ND6,MAGEF1;DUSP26,2,0.03419,0.05116;0.01723,False,c1,hc-inco-t-0.8831-nc-38,0.33333,0.5,0.33333,0.0,1.80426,0.0,0.41815,1.1676,0.37038,0.0,0.0,0.0
e220504bd4f5,MT-ND6,DDIT3;ZNF569;ZNF329,3,0.02766,0.06365;0.01720;0.00212,False,c1,hc-inco-t-0.8831-nc-38,0.38889,0.38889,0.44444,0.60918,0.40385,0.96751,0.55413,1.41473,0.5303,0.0,0.0,0.0
dcfe3c7b4b06,MT-ND6,ZNF721;ZNF441,2,0.06434,0.07256;0.05612,False,c1,hc-inco-t-0.8831-nc-38,0.33333,0.5,0.5,0.0,3.03461,2.40716,0.82472,1.87265,0.82665,0.0,0.0,0.0
a1ccb196bf1c,MT-ND6,GOT1;RPP25;ZNF226,3,0.03725,0.12700;-0.00738;-0.00788,False,c1,hc-inco-t-0.8831-nc-38,0.38889,0.33333,0.33333,0.07867,0.0,0.0,0.21818,0.58778,0.23259,0.0,0.0,0.0
0bab15a371f5,MT-ND6,ZNF140;SNAPC5,2,0.03386,0.07225;-0.00453,False,c1,hc-inco-t-0.8831-nc-38,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.23965,0.29822,0.32985,0.0,0.0,0.0
c83af7689d5e,MT1E,RFX2;CEBPG,2,0.0772,0.09627;0.05812,False,c1,hc-inco-t-0.9005-nc-32,0.33333,0.5,0.33333,0.0,0.8576,0.0,0.68482,2.04852,0.62613,0.0,0.0,0.0
80dc749ec806,MT1E,POU5F1;RUVBL1;SREBF1,3,0.02569,0.10980;-0.00143;-0.03130,False,c1,hc-inco-t-0.9005-nc-32,0.5,0.5,0.5,13.61116,22.40136,13.09218,0.47264,1.65038,0.3568,0.0,0.0,0.0
ee27c0a7fd45,MT1E,FEZF1;GPAM;DEAF1;XBP1,4,0.0405,0.10979;0.04241;0.01289;-0.00310,False,c1,hc-inco-t-0.9005-nc-32,0.38889,0.38889,0.36111,0.32514,1.06537,0.15457,0.34289,1.1225,0.3215,0.0,0.0,0.0
