uid,target,sources,n_source,silhouette_score,sil_gene_scores,sil_score_optimal,note,cluster_note
3b087a1e8884,MT-ND1,YEATS4;DPF2,2,0.02067,0.06171;-0.02037,False,c1,hc-inco-t-0.8972-nc-48
f1bad5201096,MT-ND1,UBXN1;ZNF720,2,0.1495,0.16692;0.13209,False,c1,hc-inco-t-0.8972-nc-48
e5b18d560b20,MT-ND1,HNRNPLL;TMEM33;MAGOH;BAX;ZNF672;ZFP64;MAX,7,0.11744,0.18003;0.17811;0.16251;0.13839;0.11927;0.03814;0.00564,False,c1,hc-inco-t-0.8972-nc-48
02fd597084bd,MT-ND1,ZXDB;ZNF585A,2,0.01969,0.02274;0.01664,False,c1,hc-inco-t-0.8972-nc-48
2afa1cef879c,MT-ND1,ATF2;ZBTB41,2,0.05897,0.06209;0.05585,False,c1,hc-inco-t-0.8972-nc-48
2f612069f24e,MT-ND1,PPP5C;SMARCC2,2,0.0586,0.10471;0.01250,False,c1,hc-inco-t-0.8972-nc-48
a4d5f51b2f0c,MT-ND1,HIRIP3;PDS5A,2,0.04626,0.10388;-0.01137,False,c1,hc-inco-t-0.8972-nc-48
d44450e3cd7c,MT-ND1,CDC5L;SPATS2,2,0.05851,0.06406;0.05296,False,c1,hc-inco-t-0.8972-nc-48
28c65d02e71c,MT-ND1,SUCLG1;NR1H2;RAB7A;POLD2;RAN;DUSP22;USF1;CERS4;VPS72,9,0.12529,0.19936;0.18175;0.14865;0.12820;0.11931;0.11188;0.08768;0.08517;0.06557,False,c1,hc-inco-t-0.8972-nc-48
d5d2ac998a54,MT-ND1,PRDM10;UBB;RPS6KA5,3,0.0846,0.14218;0.07675;0.03487,False,c1,hc-inco-t-0.8972-nc-48
f61237c2faa2,MT-ND1,SMAD7;TERF2,2,0.03415,0.04150;0.02680,False,c1,hc-inco-t-0.8972-nc-48
a2866285a2ed,MT-ND1,BCLAF1;P4HB,2,0.07142,0.07535;0.06749,False,c1,hc-inco-t-0.8972-nc-48
9937ed849cfd,MT-ND1,HNRNPUL1;ZNF790;HDAC8,3,0.05999,0.08801;0.07604;0.01593,False,c1,hc-inco-t-0.8972-nc-48
84ca5d8499c8,MT-ND1,ZNF830;LSM6;POU6F1,3,0.06724,0.16309;0.10838;-0.06975,False,c1,hc-inco-t-0.8972-nc-48
56b9a4392405,MT-ND1,DNTTIP1;NONO;IKZF5,3,0.00865,0.04880;0.03457;-0.05743,False,c1,hc-inco-t-0.8972-nc-48
cafb37159e5d,MT-ND2,NCBP2;TIGD5;UBB,3,0.00169,0.08060;-0.03288;-0.04266,False,c1,hc-inco-t-0.8821-nc-59
3d410f77fd13,MT-ND2,ARNT2;TAF6,2,0.06274,0.07607;0.04942,False,c1,hc-inco-t-0.8821-nc-59
790599baad36,MT-ND2,UQCRB;E4F1;ZFP92,3,0.04055,0.13232;0.04809;-0.05876,False,c1,hc-inco-t-0.8821-nc-59
176f0ccbcbef,MT-ND2,ASPSCR1;MBD2,2,0.01417,0.05090;-0.02256,False,c1,hc-inco-t-0.8821-nc-59
eea4492fe76f,MT-ND2,CXXC5;ZNF627;DPF2,3,0.03885,0.05838;0.03569;0.02249,False,c1,hc-inco-t-0.8821-nc-59
0bf77a9ac831,MT-ND2,P4HB;HMGB2,2,0.20242,0.20715;0.19769,True,c1,hc-inco-t-0.8821-nc-59
af8dfc8c78eb,MT-ND2,RBM42;RAB7A;HNRNPC;RAB18;NR2F6;NR1H2,6,0.11674,0.15751;0.15257;0.13095;0.10745;0.08375;0.06820,False,c1,hc-inco-t-0.8821-nc-59
c48dc3a97f55,MT-ND2,TRIM69;SUCLG1,2,0.0329,0.03652;0.02928,False,c1,hc-inco-t-0.8821-nc-59
002abddc4a81,MT-ND2,THRB;CSNK2B,2,0.01086,0.04071;-0.01899,False,c1,hc-inco-t-0.8821-nc-59
ec69255b90cc,MT-ND2,ODC1;PSMC2,2,0.10045,0.11366;0.08725,False,c1,hc-inco-t-0.8821-nc-59
f60d03f8b202,MT-ND2,ZNF720;FOXK2;PPARD;TRIM28,4,0.00273,0.08561;0.02677;-0.02605;-0.07541,False,c1,hc-inco-t-0.8821-nc-59
aff197a968f0,MT-ND2,CNOT4;HIRIP3;ECSIT,3,0.029,0.11159;0.03809;-0.06267,False,c1,hc-inco-t-0.8821-nc-59
934dfca16961,MT-ND2,ZNF506;CTBP1;UBXN1;RNF114,4,0.03114,0.04613;0.04100;0.02581;0.01160,False,c1,hc-inco-t-0.8821-nc-59
f6adf4c08007,MT-ND2,WDR83;RFXAP,2,0.01308,0.02649;-0.00033,False,c1,hc-inco-t-0.8821-nc-59
6a238af2653d,MT-ND2,HSF2;GATAD2A;HIVEP2,3,0.06171,0.14337;0.05000;-0.00823,False,c1,hc-inco-t-0.8821-nc-59
31be079430a8,MT-ND2,E2F5;CREB3,2,0.08144,0.08341;0.07948,False,c1,hc-inco-t-0.8821-nc-59
4ade381fd88c,MT-ND2,USF2;ATF2;ZNF408;HMGA1,4,0.01072,0.06034;0.00791;0.00155;-0.02693,False,c1,hc-inco-t-0.8821-nc-59
bb01fa6fc47b,MT-ND2,DUSP22;NMRAL1,2,0.09331,0.11158;0.07504,False,c1,hc-inco-t-0.8821-nc-59
26fdfb2d6eba,MT-ND2,RIOK2;ZNF317,2,0.0486,0.07339;0.02380,False,c1,hc-inco-t-0.8821-nc-59
09ddfbc79198,MT-ND2,HINFP;ZNF777,2,0.11045,0.12111;0.09979,False,c1,hc-inco-t-0.8821-nc-59
6214d4ed212c,MT-ND2,TAF7;PQBP1,2,0.05755,0.08907;0.02604,False,c1,hc-inco-t-0.8821-nc-59
3f31793ff0ea,MT-ND2,PARP1;PDS5A;PKNOX2,3,0.00377,0.03605;0.01572;-0.04047,False,c1,hc-inco-t-0.8821-nc-59
48ec8168e37d,MT-ND2,CPSF4;MAGOH,2,0.02052,0.09591;-0.05487,False,c1,hc-inco-t-0.8821-nc-59
1b3f106b799b,MT-ND2,ZNF576;YEATS4;DNTTIP1,3,0.04261,0.14498;0.02605;-0.04319,False,c1,hc-inco-t-0.8821-nc-59
2aa64b1406c6,MT-ND3,ZNF613;RAB7A;DHX36;ATF2;ZNF28;ZNF875;HIVEP1;ZNF211,8,0.0412,0.10064;0.07443;0.06979;0.05757;0.03917;0.03377;-0.01442;-0.03135,False,c1,hc-inco-t-0.8926-nc-48
9cc5e5b9d96a,MT-ND3,ZKSCAN5;HLCS;GZF1;ZC3H7A;CERS4,5,0.00222,0.03755;0.02218;-0.00592;-0.01376;-0.02897,False,c1,hc-inco-t-0.8926-nc-48
15b623287648,MT-ND3,ZSCAN30;STK40;ZBTB46,3,0.05875,0.10367;0.06846;0.00413,False,c1,hc-inco-t-0.8926-nc-48
70987ac961c6,MT-ND3,ZNF506;ZBED1;ZNF14,3,0.08786,0.11600;0.09277;0.05480,False,c1,hc-inco-t-0.8926-nc-48
9b5131839d9c,MT-ND3,ZNF582;E2F5,2,0.00872,0.02888;-0.01145,False,c1,hc-inco-t-0.8926-nc-48
5674604ef20a,MT-ND3,ZBTB40;PPP5C;ACAA1;MLX,4,0.0681,0.10889;0.08658;0.04694;0.02999,False,c1,hc-inco-t-0.8926-nc-48
beab85468162,MT-ND3,ZFP2;FIP1L1;GTF3A,3,0.06139,0.13573;0.04442;0.00401,False,c1,hc-inco-t-0.8926-nc-48
8cc0d4923660,MT-ND3,ZNF76;SETBP1;ZSCAN12;ZNF675;ZNF432;RBAK,6,0.01826,0.06983;0.04392;0.01865;0.01199;-0.00372;-0.03109,False,c1,hc-inco-t-0.8926-nc-48
425ee606b4ed,MT-ND3,RFX5;ZSCAN32;ZNF394,3,0.03054,0.06829;0.02995;-0.00662,False,c1,hc-inco-t-0.8926-nc-48
fc20ecbc6954,MT-ND3,TAF7;ZNF329,2,0.06662,0.07593;0.05732,False,c1,hc-inco-t-0.8926-nc-48
bab33bd80392,MT-ND3,ZNF44;ARNT2,2,0.01484,0.04735;-0.01768,False,c1,hc-inco-t-0.8926-nc-48
7372b71a28f6,MT-ND3,ZNF544;ZSCAN5B;PBX1;BRF1;ZNF266,5,0.01134,0.08021;0.03700;0.01847;-0.02482;-0.05415,False,c1,hc-inco-t-0.8926-nc-48
3ffdf64e59c1,MT-ND3,ZNF138;PDS5A,2,0.08305,0.11236;0.05374,False,c1,hc-inco-t-0.8926-nc-48
ce9e88e77602,MT-ND3,ZSCAN5A;ZFP90;PKNOX1,3,0.00814,0.01999;0.00230;0.00212,False,c1,hc-inco-t-0.8926-nc-48
525210b0a8e7,MT-ND3,EBF1;NFYA,2,0.1245,0.14830;0.10069,False,c1,hc-inco-t-0.8926-nc-48
713175d71a65,MT-ND3,PBX4;KLF8;ZNF227,3,0.06754,0.11386;0.07383;0.01492,False,c1,hc-inco-t-0.8926-nc-48
89eff228e75f,MT-ND3,ZNF701;ZNF565,2,0.09852,0.12422;0.07283,False,c1,hc-inco-t-0.8926-nc-48
3cdf56ac888d,MT-ND3,CPSF4;TFCP2,2,0.13317,0.13471;0.13164,True,c1,hc-inco-t-0.8926-nc-48
7e1b49fb801a,MT-ND3,ZNF641;TIGD7;DUSP22,3,0.03381,0.04607;0.04578;0.00959,False,c1,hc-inco-t-0.8926-nc-48
6c87dc10959f,MT-ND3,ZNF773;ZGPAT,2,0.10023,0.10152;0.09894,False,c1,hc-inco-t-0.8926-nc-48
73c8f43b849b,MT-ND3,ZNF23;ZNF93;ZDHHC15,3,0.03168,0.03760;0.03729;0.02016,False,c1,hc-inco-t-0.8926-nc-48
5b933f6498f3,MT-ND3,YY1;ZNF569;ZNF182;NONO,4,0.03254,0.04624;0.03419;0.02915;0.02060,False,c1,hc-inco-t-0.8926-nc-48
4365667864d2,MT-ND3,MSANTD3;RNF114;ARNTL;GMEB2,4,0.05382,0.10025;0.06065;0.03078;0.02360,False,c1,hc-inco-t-0.8926-nc-48
952cff80e3be,MT-ND3,POLE3;HNRNPC;ZNF75D,3,0.04992,0.10913;0.06802;-0.02740,False,c1,hc-inco-t-0.8926-nc-48
a2aad55d30ef,MT-ND3,ZNF454;CDC5L,2,0.0489,0.09112;0.00667,False,c1,hc-inco-t-0.8926-nc-48
2b0e604dfd8b,MT-ND3,STAT5B;ZNF671;PHF20,3,0.02455,0.07196;0.01426;-0.01258,False,c1,hc-inco-t-0.8926-nc-48
7507bd01c281,MT-ND3,GATAD1;PRNP,2,0.09895,0.10329;0.09461,False,c1,hc-inco-t-0.8926-nc-48
ddce9c68551c,MT-ND3,HMG20A;ZNF558,2,0.0334,0.05094;0.01587,False,c1,hc-inco-t-0.8926-nc-48
e7bc50faa491,MT-ND3,ZNF841;ZNF592;ZNF700,3,0.0193,0.05740;0.01805;-0.01755,False,c1,hc-inco-t-0.8926-nc-48
85c99d89e5b5,MT-ND3,ZNF33B;ZNF317,2,0.00592,0.01850;-0.00665,False,c1,hc-inco-t-0.8926-nc-48
c4aaacab0bf6,MT-ND3,MRPS25;ZFP28,2,0.01182,0.01642;0.00722,False,c1,hc-inco-t-0.8926-nc-48
1447a76f227c,MT-ND3,ZNF134;KAT7;MBD1,3,0.03279,0.05916;0.02121;0.01801,False,c1,hc-inco-t-0.8926-nc-48
d987ae18c923,MT-ND3,RUFY3;POLR3A,2,0.06,0.06812;0.05188,False,c1,hc-inco-t-0.8926-nc-48
38d4b6d03cbc,MT-ND3,ZNF706;ZNF821;MYEF2,3,0.03869,0.08972;0.01775;0.00860,False,c1,hc-inco-t-0.8926-nc-48
e60fff8dd561,MT-ND3,LUZP1;ZNF335;ZNF275;NCOA1,4,0.00358,0.04376;0.00130;-0.01178;-0.01898,False,c1,hc-inco-t-0.8926-nc-48
b5e78a4a4596,MT-ND3,KDM2A;CEBPG;ZNF333,3,0.01002,0.02193;0.01843;-0.01029,False,c1,hc-inco-t-0.8926-nc-48
5e1601423d0e,MT-ND3,ZNF559;ZNF410;SCMH1;NF1;ZNF222;PRDM4;MIEF1;ZCCHC14;ZNF334;ZNF350,10,0.06654,0.10434;0.08311;0.08110;0.07500;0.07331;0.06608;0.05702;0.05235;0.04075;0.03239,False,c1,hc-inco-t-0.8926-nc-48
513a5b315b9d,MT-ND3,ZNF233;ZNF532;ZNF131;DDX20,4,0.00089,0.04583;0.04192;0.01204;-0.09624,False,c1,hc-inco-t-0.8926-nc-48
fbeaf576351e,MT-ND3,LARP1;TFDP2;ZNF512,3,0.02569,0.11801;0.01676;-0.05771,False,c1,hc-inco-t-0.8926-nc-48
c3e98e996821,MT-ND3,ZFP69;MECP2;ZNF331,3,0.09128,0.10844;0.10268;0.06272,False,c1,hc-inco-t-0.8926-nc-48
7de80e19b7f8,MT-ND3,PRDM10;SMARCC2;ZNF433;POU6F1;NUP133;CREBL2,6,0.00195,0.03408;0.02497;0.01847;0.01280;-0.02015;-0.05847,False,c1,hc-inco-t-0.8926-nc-48
93219b8da738,MT-ND3,ZNF16;ZNF510,2,0.01251,0.04097;-0.01595,False,c1,hc-inco-t-0.8926-nc-48
c80b3b18fc63,MT-ND3,METTL3;HMGB3;ZNF180;CUX1,4,0.10287,0.17312;0.14190;0.09874;-0.00227,False,c1,hc-inco-t-0.8926-nc-48
3177dc2b9b0d,MT-ND3,ZNF200;ZNF585A;GTF2I,3,0.1146,0.17382;0.11637;0.05360,False,c1,hc-inco-t-0.8926-nc-48
22a16db6bf62,MT-ND4,WDR83;THAP11,2,0.00101,0.01452;-0.01250,False,c1,hc-inco-t-0.8624-nc-28
c6428cabd841,MT-ND4,POLD2;MAGOH,2,0.07824,0.13460;0.02187,False,c1,hc-inco-t-0.8624-nc-28
11cb8afbe0f7,MT-ND4,CREB3;UBXN1;STUB1;AKR1A1;ECSIT;NMRAL1;C19orf25;SPAG7;RFC2;PRDX5;DRAP1;TPI1;PSMC2;ZCCHC17;NR1H2;UQCRB;PSMA6;ZNF622;CSNK2B,19,0.15315,0.27060;0.26361;0.25597;0.20738;0.20509;0.18698;0.17491;0.16593;0.15106;0.14440;0.12884;0.12773;0.11871;0.11427;0.11275;0.11187;0.10371;0.05426;0.01187,True,c1,hc-inco-t-0.8624-nc-28
e6da95fa774a,MT-ND4,EXOSC3;GRHPR;SMUG1,3,0.01572,0.09107;0.01944;-0.06336,False,c1,hc-inco-t-0.8624-nc-28
d4921e734121,MT-ND4,SPATS2;TERF2,2,0.0659,0.09214;0.03967,False,c1,hc-inco-t-0.8624-nc-28
5f8d5436ceeb,MT-ND4,ZNF554;MRPL2,2,0.01636,0.05581;-0.02310,False,c1,hc-inco-t-0.8624-nc-28
a897c6f8e0fc,MT-ND4,GTF2B;YWHAE;SOD1,3,0.10095,0.13555;0.10964;0.05767,False,c1,hc-inco-t-0.8624-nc-28
d457e8a8411b,MT-ND4,GTF2A2;SNAPC5;NELFB,3,0.09878,0.10646;0.09624;0.09365,False,c1,hc-inco-t-0.8624-nc-28
76613795d90e,MT-ND4L,DUSP26;WDR83,2,0.07156,0.11494;0.02817,False,c1,hc-inco-t-0.9475-nc-17
363b8d605a5b,MT-ND4L,DRAP1;TIMM44,2,0.02248,0.03514;0.00983,False,c1,hc-inco-t-0.9475-nc-17
a047486f5127,MT-ND4L,BRF1;CTBP1;ZCCHC17;MESP1,4,0.09629,0.18960;0.09522;0.06295;0.03739,False,c1,hc-inco-t-0.9475-nc-17
17d93d57c87a,MT-ND4L,SCAND1;ATF5,2,0.00957,0.01330;0.00583,False,c1,hc-inco-t-0.9475-nc-17
5e7f58f577aa,MT-ND4L,C19orf25;SPAG7;RBM42;PQBP1;PRDX5;CSNK2B;MRPL2;ECSIT;ASPSCR1;USF1;UBXN1;TCEAL2;PSMD12;TCEAL6;CPTP,15,0.1537,0.29058;0.28594;0.21493;0.21254;0.19357;0.18811;0.17834;0.17125;0.13370;0.11199;0.08520;0.07797;0.07715;0.04436;0.03986,True,c1,hc-inco-t-0.9475-nc-17
b9ac093f6b3e,MT-ND4L,GRHPR;SNAPC5,2,0.02251,0.03319;0.01183,False,c1,hc-inco-t-0.9475-nc-17
88f58fa2b345,MT-ND4L,TBPL1;CPSF4;ZNF688;GPANK1,4,0.04126,0.06670;0.05714;0.04653;-0.00534,False,c1,hc-inco-t-0.9475-nc-17
6676fa183b32,MT-ND4L,ZNF580;YWHAE,2,0.05318,0.08658;0.01979,False,c1,hc-inco-t-0.9475-nc-17
6df96bfdc044,MT-ND4L,NUCB1;NFYC;PKM,3,0.01076,0.02258;0.00845;0.00124,False,c1,hc-inco-t-0.9475-nc-17
9ddd18b5007b,MT-ND4L,ANXA11;ZNF511,2,0.09102,0.11710;0.06494,False,c1,hc-inco-t-0.9475-nc-17
355e2befb150,MT-ND5,WDR83;POU6F1,2,0.03404,0.03421;0.03387,False,c1,hc-inco-t-0.9196-nc-15
37d2aa4c9daf,MT-ND5,KIF22;CSNK2B,2,0.01513,0.01715;0.01311,False,c1,hc-inco-t-0.9196-nc-15
3b9fe1c6fd2a,MT-ND5,GOT1;CYCS,2,0.12208,0.13736;0.10679,False,c1,hc-inco-t-0.9196-nc-15
984b8711189c,MT-ND5,GRHPR;TBPL1,2,0.12764,0.15262;0.10267,False,c1,hc-inco-t-0.9196-nc-15
e841a73c4092,MT-ND5,SNRPB2;GTF3A,2,0.20619,0.26570;0.14668,True,c1,hc-inco-t-0.9196-nc-15
72ef2a344774,MT-ND5,NME1;RBM42;SPAG7;PRDX5;C19orf25;MRPL2;BAD;DRAP1;ASPSCR1;DNTTIP1;TCEAL6;ECSIT;ZCCHC17;SUCLG1;MAGEF1;UBXN1;NR1H2;TCEAL2;SCAND1;ZNF511;NRL;CPTP;NMRAL1;ZNF544;ZDHHC24;GTF2B;TAF9,27,0.14686,0.29681;0.28520;0.27734;0.25527;0.23775;0.20663;0.20646;0.19792;0.19651;0.18849;0.18174;0.16103;0.15991;0.12958;0.11412;0.10598;0.10566;0.09695;0.09027;0.08251;0.08145;0.07938;0.05486;0.05231;0.05201;0.03784;0.03115,False,c1,hc-inco-t-0.9196-nc-15
7d697983f1d6,MT-ND5,PSMA6;CXXC5;ZNF487,3,0.0473,0.07096;0.04249;0.02845,False,c1,hc-inco-t-0.9196-nc-15
f881fa426e1d,MT-ND5,SOD1;PQBP1,2,0.09349,0.09520;0.09178,False,c1,hc-inco-t-0.9196-nc-15
9e9fb056fce3,MT-ND5,ZNF408;RFC2,2,0.09464,0.10168;0.08759,False,c1,hc-inco-t-0.9196-nc-15
0cff3f1f38bd,MT-ND5,TIMM44;FAAP24;HEY1,3,0.06063,0.10357;0.04515;0.03318,False,c1,hc-inco-t-0.9196-nc-15
6f39f5f4a843,MT-ND5,DUSP26;AKR1A1,2,0.052,0.08224;0.02177,False,c1,hc-inco-t-0.9196-nc-15
7d6dd54e1322,MT-ND6,RPL6;ZNF675,2,0.10912,0.12285;0.09540,False,c1,hc-inco-t-0.8831-nc-38
a4bd8c2f44ac,MT-ND6,RBM42;RAB2A;TIGD3;CXXC5,4,0.02774,0.06663;0.04208;0.00418;-0.00193,False,c1,hc-inco-t-0.8831-nc-38
dde072bf9bdc,MT-ND6,ZNF254;ZNF20,2,0.06901,0.10144;0.03658,False,c1,hc-inco-t-0.8831-nc-38
bf5448fe9036,MT-ND6,DRAP1;PRDX5;STAT4,3,0.02652,0.05965;0.03214;-0.01224,False,c1,hc-inco-t-0.8831-nc-38
776886d642f1,MT-ND6,RPL35;PHTF1,2,0.0147,0.03138;-0.00197,False,c1,hc-inco-t-0.8831-nc-38
db1e95529643,MT-ND6,CUX1;TCEAL2,2,0.03807,0.06299;0.01315,False,c1,hc-inco-t-0.8831-nc-38
76648af190f7,MT-ND6,KIF22;NR1D2,2,0.0332,0.04786;0.01853,False,c1,hc-inco-t-0.8831-nc-38
7173bfdab231,MT-ND6,ZNF517;ZNF584,2,0.06972,0.08155;0.05790,False,c1,hc-inco-t-0.8831-nc-38
d13b75b00530,MT-ND6,MRPL2;AKR1A1;RFXANK,3,0.02491,0.04266;0.03000;0.00207,False,c1,hc-inco-t-0.8831-nc-38
f83b195c9b5e,MT-ND6,ASPSCR1;SRP9;ZFP90,3,0.00559,0.01667;0.01549;-0.01538,False,c1,hc-inco-t-0.8831-nc-38
3ede1bee9394,MT-ND6,ZNF222;RFC2,2,0.18472,0.18786;0.18159,True,c1,hc-inco-t-0.8831-nc-38
0e65d77dc0c5,MT-ND6,ZNF697;ATF5,2,0.11194,0.11931;0.10457,False,c1,hc-inco-t-0.8831-nc-38
bcd12c641e0e,MT-ND6,TBPL1;DR1,2,0.09477,0.11553;0.07401,False,c1,hc-inco-t-0.8831-nc-38
8fe2e28940dc,MT-ND6,ZNF138;ZNF821;CHURC1,3,0.05932,0.09703;0.06511;0.01581,False,c1,hc-inco-t-0.8831-nc-38
a6dd2ff519cb,MT-ND6,ZCCHC17;SCAND1;HLF;NRL;ZNF408;YEATS4;NME1;NCBP2;ZSCAN5A;SPAG7;SNRPB2;DNTTIP1;BAD;CREB3;CPTP;HEY1;MSANTD3,17,0.08858,0.18136;0.13496;0.11567;0.11002;0.09982;0.09941;0.09796;0.09678;0.09668;0.09581;0.09045;0.06664;0.06508;0.04625;0.04400;0.04123;0.02372,False,c1,hc-inco-t-0.8831-nc-38
c3b503ca157f,MT-ND6,AGGF1;C19orf25,2,0.04856,0.08802;0.00909,False,c1,hc-inco-t-0.8831-nc-38
05669e940096,MT-ND6,ZNF554;POLE3;ZNF25,3,0.0508,0.09863;0.02903;0.02474,False,c1,hc-inco-t-0.8831-nc-38
e892c3895ad1,MT-ND6,ZNF23;ZNF519,2,0.17829,0.19031;0.16627,False,c1,hc-inco-t-0.8831-nc-38
cc0b2a18e5a2,MT-ND6,HMGB3;ATF4,2,0.01835,0.02824;0.00846,False,c1,hc-inco-t-0.8831-nc-38
a8f19d9294ef,MT-ND6,ZNF530;NMRAL1,2,0.01551,0.01776;0.01325,False,c1,hc-inco-t-0.8831-nc-38
d56fa69da303,MT-ND6,ZNF414;STUB1;ID2,3,0.07842,0.19726;0.03145;0.00656,False,c1,hc-inco-t-0.8831-nc-38
00b6e0efa411,MT-ND6,ZDHHC15;ZNF613;TRIM69;DBP;GRHPR,5,0.011,0.06485;0.02215;-0.00044;-0.01202;-0.01954,False,c1,hc-inco-t-0.8831-nc-38
6e069c5353de,MT-ND6,ZNF16;ZNF582,2,0.1053,0.15371;0.05689,False,c1,hc-inco-t-0.8831-nc-38
33699cb17b81,MT-ND6,MAGEF1;DUSP26,2,0.03419,0.05116;0.01723,False,c1,hc-inco-t-0.8831-nc-38
e220504bd4f5,MT-ND6,DDIT3;ZNF569;ZNF329,3,0.02766,0.06365;0.01720;0.00212,False,c1,hc-inco-t-0.8831-nc-38
dcfe3c7b4b06,MT-ND6,ZNF721;ZNF441,2,0.06434,0.07256;0.05612,False,c1,hc-inco-t-0.8831-nc-38
a1ccb196bf1c,MT-ND6,GOT1;RPP25;ZNF226,3,0.03725,0.12700;-0.00738;-0.00788,False,c1,hc-inco-t-0.8831-nc-38
0bab15a371f5,MT-ND6,ZNF140;SNAPC5,2,0.03386,0.07225;-0.00453,False,c1,hc-inco-t-0.8831-nc-38
c83af7689d5e,MT1E,RFX2;CEBPG,2,0.0772,0.09627;0.05812,False,c1,hc-inco-t-0.9005-nc-32
80dc749ec806,MT1E,POU5F1;RUVBL1;SREBF1,3,0.02569,0.10980;-0.00143;-0.03130,False,c1,hc-inco-t-0.9005-nc-32
ee27c0a7fd45,MT1E,FEZF1;GPAM;DEAF1;XBP1,4,0.0405,0.10979;0.04241;0.01289;-0.00310,False,c1,hc-inco-t-0.9005-nc-32
57bfb0afd3ba,MT1E,ARID5A;PSMA6;RPL6,3,0.09018,0.18187;0.06136;0.02730,False,c1,hc-inco-t-0.9005-nc-32
35bfa6a72560,MT1E,NFIL3;ZHX2,2,0.14469,0.20661;0.08277,False,c1,hc-inco-t-0.9005-nc-32
87304c17cc14,MT1E,POLD2;ZNF408;RFX4;ENO1;TEAD3,5,0.0424,0.12471;0.05415;0.02828;0.00839;-0.00352,False,c1,hc-inco-t-0.9005-nc-32
b2999fd3a450,MT1E,GRHPR;TRAF4,2,0.06562,0.07439;0.05684,False,c1,hc-inco-t-0.9005-nc-32
11ff69a6e132,MT1E,NRL;GTF2A2;SRP9;HMG20B;MAGOH;PBX4;TSC22D4;EMX2;GLIS2;ZNF256;RBM42;ID2;DMC1;ZIC2;CREM;ODC1;FOXP3,17,0.0656,0.19154;0.15789;0.14103;0.12078;0.10439;0.10421;0.09594;0.06161;0.05560;0.04354;0.04178;0.03994;0.02828;0.02741;0.02252;-0.02809;-0.09311,False,c1,hc-inco-t-0.9005-nc-32
acf1e4b8dc20,MT1E,VDR;ZNF773;LMO2;MSX1,4,0.02741,0.13607;0.03044;-0.01067;-0.04619,False,c1,hc-inco-t-0.9005-nc-32
0815afb723db,MT1E,MYC;GATAD2A,2,0.04692,0.05509;0.03876,False,c1,hc-inco-t-0.9005-nc-32
0c692f7c7b71,MT1E,ZNF581;ZBTB2;EN2;HMGB3;ZNF487,5,0.14575,0.20818;0.20267;0.14967;0.08454;0.08370,True,c1,hc-inco-t-0.9005-nc-32
4eaed18b2eb9,MT1E,CREB3L4;MEF2B,2,0.13301,0.17100;0.09501,False,c1,hc-inco-t-0.9005-nc-32
920e5546feea,MT1E,CYCS;CEBPD,2,0.09461,0.12593;0.06329,False,c1,hc-inco-t-0.9005-nc-32
cab9da53026a,MT1E,ETV2;ZNF880,2,0.04522,0.05286;0.03759,False,c1,hc-inco-t-0.9005-nc-32
f4ba595173f7,MT1E,ILF2;ZNF688;RFXANK,3,0.07051,0.09372;0.07058;0.04722,False,c1,hc-inco-t-0.9005-nc-32
345d7b542eaf,MT1E,TCF7L1;ASPSCR1;PTPMT1,3,0.10988,0.17341;0.09119;0.06503,False,c1,hc-inco-t-0.9005-nc-32
1f0b95929005,MT1E,RFC2;FOXO4;RXRG,3,0.05748,0.08188;0.06260;0.02797,False,c1,hc-inco-t-0.9005-nc-32
2df9a6b8427b,MT1E,ZNF787;DDIT3,2,0.01956,0.03558;0.00354,False,c1,hc-inco-t-0.9005-nc-32
a62afb2c2243,MT1E,IRF1;ATF5,2,0.05758,0.06427;0.05088,False,c1,hc-inco-t-0.9005-nc-32
4df7f989da01,MT1E,GABPB1;GZF1,2,0.07101,0.07150;0.07052,False,c1,hc-inco-t-0.9005-nc-32
86a988cf8e58,MT1E,RPL35;NANOS1,2,0.0157,0.02816;0.00323,False,c1,hc-inco-t-0.9005-nc-32
4ea9c4cc55ad,MT1E,MDM2;PDE6H;SOX15;GAR1;U2AF1;CDK2AP1;NFATC1,7,0.04838,0.11640;0.11187;0.05677;0.04959;0.02452;0.00235;-0.02281,False,c1,hc-inco-t-0.9005-nc-32
62f6d4d12c42,MT1G,TBX18;SMARCC1;MAGOH,3,0.01243,0.21876;-0.02171;-0.15976,False,c1,hc-inco-t-0.8661-nc-57
cedb65f76fa5,MT1G,ZNF408;ETS1;ZNF610;POLE4,4,0.0559,0.16238;0.11441;0.01638;-0.06956,False,c1,hc-inco-t-0.8661-nc-57
1297ec66a030,MT1G,VAX2;HES7,2,0.06062,0.16466;-0.04343,False,c1,hc-inco-t-0.8661-nc-57
65d0d1242da7,MT1G,ZNF524;ZNF784;ZNF799,3,0.01516,0.05868;0.00381;-0.01701,False,c1,hc-inco-t-0.8661-nc-57
8d999b07b691,MT1G,ZIC2;SOHLH2,2,0.00433,0.00874;-0.00008,False,c1,hc-inco-t-0.8661-nc-57
6c308f7b6ee8,MT1G,SP7;ZBTB47,2,0.01217,0.08314;-0.05881,False,c1,hc-inco-t-0.8661-nc-57
e071d55413d4,MT1G,ZNF771;MYOG,2,0.0335,0.13853;-0.07153,False,c1,hc-inco-t-0.8661-nc-57
